userId,movieId,rating,timestamp
823,97,5,878439113
580,249,5,884125243
498,262,2,881954618
660,62,2,891201243
234,273,3,892336165
455,53,1,879112415
615,209,5,879449068
42,273,3,881105817
40,358,3,889041741
49,93,5,888068912
458,844,4,886394576
833,673,4,875224039
471,878,4,889827710
760,185,2,875667450
716,192,3,879794870
101,846,3,877135914
748,183,4,879454584
709,215,3,879846259
621,410,4,880738623
555,21,4,879964265
518,276,5,876822923
537,323,1,886029211
747,99,5,888640524
790,184,3,885156958
814,185,3,885411030
425,362,3,890346317
650,161,3,891381709
721,990,5,877137213
637,149,2,882901356
256,1150,5,882152570
833,483,4,875122716
504,298,4,887831717
705,405,4,883427479
807,527,5,892528646
531,690,5,887048789
711,99,3,879993534
451,325,3,879012721
476,300,5,883365561
827,258,3,882201175
667,461,4,891034913
698,1299,2,886367775
269,831,2,891451611
733,284,2,879535129
551,751,4,892775797
438,864,3,879868547
643,663,4,891447747
497,175,4,878759745
495,1208,4,888636032
802,300,4,875986155
487,572,1,884050940
618,785,3,891309351
768,275,4,880135736
22,430,4,878886607
640,202,5,874778366
450,180,4,882373020
763,658,3,878915600
474,628,4,887915414
655,702,2,887477262
757,685,3,888444684
788,301,2,880867855
599,260,1,880951113
658,9,4,875145572
830,739,4,892503093
369,751,4,889428097
326,391,4,879877005
545,578,4,884134936
805,569,1,881695414
666,945,4,880567883
527,496,4,879456248
294,597,3,889242306
387,205,5,886480384
476,4,4,883364143
727,234,2,883711699
149,678,2,883512928
406,129,5,879539949
378,1311,4,880332949
746,226,4,885075434
823,33,3,878438332
654,926,4,887863981
755,259,3,882570140
730,125,4,880310521
650,288,3,891369889
393,939,4,887745816
642,49,4,885605909
404,323,3,883790430
749,62,3,878849052
694,210,4,875728293
795,719,2,883254675
708,846,2,892719269
835,708,5,891035078
267,614,5,878972015
552,288,2,879221267
398,235,2,875716709
751,483,5,889132849
435,1,5,884131712
586,230,2,884061623
524,393,3,884637032
660,380,2,891201587
830,69,5,891898262
271,47,3,885849386
545,751,3,883115062
810,301,5,890083124
840,517,4,891204322
339,168,4,891033710
738,257,3,875348912
632,156,3,879457437
280,1114,4,891702199
119,506,5,886176779
222,627,3,878183173
534,21,4,877807905
786,318,5,882843190
545,94,3,879900794
255,760,1,883216185
792,21,3,877910444
659,604,4,891331916
256,526,3,882164443
825,986,5,881185343
49,8,3,888067691
805,248,4,881683074
771,275,5,880659392
844,22,4,877386855
758,385,4,881974742
716,956,4,879796011
805,183,5,881684185
399,380,3,882345164
650,1110,4,891388467
201,568,3,884112245
642,409,5,885605909
134,1,5,891732756
788,237,4,880869584
589,301,2,883352535
239,137,5,889178688
180,469,5,877372278
650,1118,3,891385746
800,118,3,887646342
313,546,4,891028426
151,962,1,879524394
743,298,4,881278061
773,218,2,888540295
608,956,3,880405896
634,628,4,876170992
672,15,3,879787922
562,141,4,879195334
198,50,5,884204919
387,385,3,886483150
709,403,3,879848590
693,318,4,875482092
429,756,2,882386711
181,1394,1,878961847
253,1025,3,891627878
766,679,3,891310337
487,627,4,883531122
840,647,5,891205004
144,234,4,888105115
563,403,4,880506963
170,876,3,886190449
711,89,5,879993997
43,58,3,883955859
398,591,3,875652876
666,185,4,880139466
178,66,4,882826868
412,23,4,879717147
520,100,4,885170394
617,604,2,883788955
774,423,1,888556634
733,125,2,879535814
331,506,2,877196504
805,827,4,881695040
72,684,4,880037203
580,323,2,884124383
753,483,5,891401712
435,384,3,884134047
309,690,3,877370319
13,806,5,882140426
254,871,2,886475682
608,1204,2,880403606
47,322,2,879439078
733,1067,5,879535603
682,358,3,888518450
711,277,5,879991476
792,1011,3,877910730
823,209,4,878438379
664,160,3,876524731
579,877,1,880951594
763,96,2,878918213
705,226,3,883428028
747,29,1,888734152
804,87,4,879442954
454,322,2,881958782
548,229,5,891044596
817,1,4,874815835
535,612,4,879618385
611,346,5,891636152
59,133,3,888204349
487,125,5,883444736
607,474,4,883879473
94,1188,3,891723525
178,483,4,882826210
807,622,3,892530656
828,171,3,891036568
449,763,2,879959190
752,270,4,891208077
293,317,4,888906193
577,425,2,880474808
92,466,4,875811549
551,232,5,892783365
532,100,5,893119335
757,168,4,888468756
724,271,2,883757834
655,65,2,887477511
290,257,4,880731518
636,313,5,891448155
793,458,3,875104243
541,1315,1,884046202
703,864,2,875242912
455,234,4,879110436
196,13,2,881251955
686,514,5,879545662
738,747,4,875351603
301,157,2,882076021
44,636,4,878348969
666,471,4,880313423
601,183,4,876348674
280,167,4,891701631
653,511,4,878854100
286,204,3,877531941
234,329,2,891033922
181,1115,1,878962774
764,756,3,876243595
189,914,2,893265046
717,471,4,884642427
301,363,4,882078326
705,144,3,883427988
57,475,2,883697223
744,28,3,881170416
271,208,4,885848916
804,215,5,879441752
804,33,4,879445975
476,1180,3,883365336
621,779,3,880740296
846,1074,3,883950859
797,50,5,879439314
831,591,4,891355004
314,70,1,877890531
399,276,3,882510107
761,1,1,876190094
788,234,3,880868473
766,419,3,891309913
379,339,3,883031585
17,100,4,885272520
564,50,4,888730974
660,207,4,891199620
807,420,3,892979368
650,451,2,891384202
655,133,4,888474106
788,447,3,880870299
619,29,1,885954238
595,235,3,886921392
671,568,5,884035686
174,716,5,886513674
805,108,3,881705082
756,135,2,874827884
843,452,2,879443442
833,367,3,875123359
109,54,3,880578286
792,1335,4,877910353
741,815,3,891458647
764,323,3,876233088
694,632,4,875727399
642,1095,2,885606271
763,237,3,878919153
606,222,3,878147770
593,739,5,875672970
592,293,5,882607986
186,1033,3,879024212
763,176,4,878919116
703,259,1,875242336
548,905,4,891044198
663,678,2,889492140
833,129,3,875035718
751,380,3,889298548
553,378,3,879948655
186,887,4,891717761
81,276,4,876533545
825,283,2,880756224
201,96,4,884112352
181,1086,1,878962464
279,514,4,875307210
586,820,4,884057412
246,223,5,884921033
796,1228,4,893048713
682,366,4,888517896
682,568,3,888522575
668,271,4,881523787
533,257,4,882195275
804,202,4,879442079
288,294,2,886372841
835,393,5,891033718
460,285,4,882912205
704,480,5,891397086
697,682,2,882621523
733,820,2,879536608
751,405,3,889298528
179,691,3,892151331
593,1119,5,875660823
788,597,3,880870582
788,73,3,880869174
616,328,3,891224590
709,89,3,879848397
621,546,3,880738894
336,628,3,877760374
616,329,3,891224748
846,94,4,883950711
642,365,4,886569922
271,210,4,885848447
298,276,2,884183833
487,318,3,883528237
737,427,3,884314970
422,137,5,875129882
571,604,3,883354886
727,993,4,883709750
524,606,4,884634968
830,82,3,891561673
378,207,4,880055002
256,796,5,882165328
161,487,3,891171357
757,203,5,888445521
688,1234,5,884153712
699,222,3,883884642
379,712,3,880741832
605,124,3,879365748
642,378,3,885603517
761,261,1,876189871
474,326,3,887914822
790,1132,2,885158329
328,662,3,885047593
655,332,3,888984255
405,943,1,885548633
666,959,4,880139149
846,627,4,883949594
805,238,5,881704223
756,418,3,874829333
674,300,3,887762296
739,216,4,886958831
795,577,3,883254987
506,248,2,880198305
630,929,4,885667249
804,205,4,879442434
458,744,4,886394623
174,1086,5,886434047
804,135,3,879444407
690,742,3,881179878
767,56,4,891462759
664,227,3,876526718
666,423,3,880139381
778,262,4,891482843
521,17,1,885254888
544,750,3,884795135
730,15,4,880310264
393,1249,4,889731329
535,136,5,879619107
151,1269,5,879528438
116,340,3,879864008
790,738,3,885158396
158,823,2,880132941
474,13,5,887915684
606,100,5,878146986
708,1117,4,892719269
468,7,3,875280214
671,770,2,883547351
684,781,3,878762183
600,56,5,888451492
526,300,2,885682031
780,887,4,891363073
518,125,5,876823645
389,428,3,880087461
846,57,2,883949121
634,1,3,875728872
653,763,1,878854906
781,324,4,879633862
766,188,4,891309484
711,185,4,876278721
682,4,3,888521599
716,205,5,879796438
536,389,5,882360734
215,234,4,891435655
571,47,3,883354818
118,844,5,875385256
130,42,4,875801422
749,511,4,878847286
632,161,3,879459053
524,654,5,884634877
67,125,4,875379643
128,715,4,879968512
729,690,2,893286149
843,298,2,879444531
449,1073,5,880410734
346,1258,4,875002895
624,294,3,879792109
676,916,5,892685849
407,603,4,875044037
440,312,5,891550404
796,215,5,892676115
319,261,3,889816267
788,483,5,880867933
690,216,4,881177302
771,289,4,886640547
840,732,3,891204947
535,237,4,879617779
160,497,4,876858346
291,234,4,874834735
472,1239,5,892790676
405,626,1,885548877
774,300,2,888555792
270,88,5,876955711
181,828,1,878963086
242,740,5,879741196
263,357,5,891299573
778,238,3,890725804
303,388,2,879544365
658,518,4,875147873
450,794,5,882473476
87,273,3,879875857
443,358,1,883504748
531,890,1,887049341
758,837,4,881976377
423,591,5,891395547
655,96,3,887651060
825,276,1,880756575
606,1047,2,880923349
198,229,3,884209353
308,365,3,887739915
109,288,5,880562908
682,518,4,888517324
235,207,4,889656132
666,70,4,880139526
637,124,3,882902835
668,82,4,881702925
639,237,1,891239296
658,50,4,875145750
745,100,5,880122809
615,792,4,879448632
656,338,3,892319359
221,1011,4,875244792
332,73,4,888360229
201,144,4,884112245
780,423,5,891363618
566,403,3,881650654
60,131,4,883327441
766,434,5,891309947
85,526,4,879454500
468,192,4,875291403
670,479,5,877975594
192,7,4,881367791
23,235,1,874784712
606,1010,3,878149278
813,294,1,883752051
472,496,4,875980823
334,238,4,891546231
380,479,4,885478374
566,763,4,881651045
642,41,3,885605347
727,248,5,883709207
606,1151,3,889137292
90,65,4,891385298
334,301,2,891544233
621,735,4,880739654
501,1011,4,883348519
640,778,4,886354499
712,575,3,874957053
742,222,2,881336006
95,495,4,888954760
551,288,4,892775466
834,744,4,890862527
328,809,4,885048895
276,405,3,874787044
761,50,5,876189795
450,568,4,882397939
442,1188,3,883390609
693,7,4,875483947
256,546,4,882151088
842,362,3,891217891
532,496,5,893119491
686,480,5,879547224
442,62,2,883390641
744,1134,3,881171482
534,235,4,877807973
474,150,5,887915188
479,566,3,879461800
727,210,3,883710123
653,1028,2,880152902
666,134,5,880567695
537,196,3,886030831
577,29,3,880474903
758,159,3,881977408
795,8,5,880569317
682,339,2,888518364
701,257,4,891447197
597,678,1,875339041
344,273,4,884900677
334,1048,4,891545480
806,522,3,882388128
226,275,3,883889764
739,1429,5,886825529
758,380,4,884999133
495,449,5,888637768
750,688,1,879446013
715,276,3,875962454
580,222,3,884125292
318,133,4,884496432
718,471,5,883348634
647,22,5,876534131
790,941,3,885157061
62,69,4,879374015
645,447,3,892053541
682,420,3,888523115
293,4,4,888906489
719,23,3,888897264
542,97,4,886533754
5,374,3,875636905
307,196,3,879205470
130,1013,4,876251287
846,377,2,883950155
666,318,5,880139180
773,1475,4,888539027
308,141,3,887739891
750,358,3,879446216
734,56,1,891022752
514,234,3,876063765
712,202,4,874730031
792,844,4,877910822
655,1506,3,887428871
782,1389,3,891500028
82,496,4,878769992
462,866,5,886365387
173,332,4,877557028
405,708,1,885546487
796,203,3,892690173
11,208,4,891905032
749,603,5,878847804
184,724,4,889909672
295,451,4,879518864
829,192,5,881712519
837,845,4,875722392
498,168,4,881958174
588,62,2,890027865
758,4,4,881977375
679,710,4,884487374
499,7,4,882996793
393,1049,4,887744688
551,202,4,892783177
796,322,3,892611953
700,180,3,884494278
487,366,3,883530929
650,141,4,891386210
790,583,2,885157489
458,20,4,886394778
535,461,3,879617663
665,1009,4,884291936
327,367,4,887819355
535,778,2,879617819
847,290,4,878775523
796,419,5,893219001
785,423,2,879438957
374,17,2,880937876
26,283,3,891371437
715,955,4,875963596
578,258,1,888957735
683,332,3,893283997
567,134,5,882425873
334,283,4,891544810
774,468,2,888556968
796,278,4,892660323
490,292,3,875428185
161,15,2,891172284
176,405,2,886048262
327,336,2,887737569
487,270,5,883440572
16,152,4,877728417
739,526,5,886958895
772,678,4,877533546
655,1170,3,891585242
521,1013,1,884476820
472,546,4,875979041
434,274,5,886724797
293,1209,2,888908117
782,1643,2,891499321
836,180,5,885754200
770,244,4,875973047
716,504,5,879795189
296,315,5,884196351
633,939,4,877212045
630,31,2,885667968
796,29,3,893048672
613,514,4,891227236
754,744,3,879452073
484,315,3,883973609
450,28,4,882377861
610,276,4,888703766
389,346,4,885681315
716,568,4,879796718
844,403,3,877387825
788,781,3,880871205
128,405,4,879968859
605,223,5,881015099
682,125,4,888523635
683,690,4,893286260
94,477,2,885870323
624,276,5,879792446
60,209,5,883326593
405,501,3,885548837
161,315,5,891169965
665,1132,2,884291662
592,936,4,882608315
422,5,3,879744085
268,3,1,875743161
760,202,3,875667834
586,188,2,884058956
270,475,5,876954122
50,327,3,877052093
835,660,4,891033986
699,23,4,878883113
326,378,4,879875724
690,396,2,881177861
132,50,3,891278774
840,135,5,891204356
648,840,1,884367180
610,272,4,888702815
286,202,4,877532204
733,287,3,879535129
325,495,3,891478180
805,33,5,881694885
457,162,5,882548793
766,131,3,891309703
715,27,3,875964051
125,395,3,892838687
703,410,4,875243028
506,393,3,874874802
128,685,3,879968774
838,732,4,887066782
332,9,4,887916653
642,377,3,886569809
721,175,5,877140282
595,304,3,886920774
550,294,3,883426119
474,141,4,887926059
758,249,4,880672782
648,756,2,884366939
665,125,4,884291340
324,458,4,880575619
694,468,4,875729270
807,1,4,892528231
547,313,5,891282611
308,659,3,887736532
118,558,5,875385228
308,1169,5,887739136
643,162,3,891448436
833,160,5,875124535
694,480,4,875726759
763,627,3,878923488
591,202,3,891031469
313,125,3,891017059
727,380,3,883712397
267,92,4,878971514
694,659,4,875728181
533,527,4,879191022
770,289,5,875971655
661,191,4,888300344
670,168,3,877974549
131,137,1,883681466
713,313,3,888882179
650,705,4,891371153
622,222,5,882592815
554,1,3,876231938
715,380,3,875965058
22,210,3,878886479
692,238,4,876953340
790,609,2,885156773
848,294,5,887037669
548,277,3,891415540
698,144,2,886367586
92,210,4,875653519
674,685,3,887762861
151,956,4,879542567
798,257,4,875295842
805,216,2,881696699
540,300,3,882156618
654,1016,4,887863841
663,473,3,889492917
719,357,4,879360583
741,234,4,891455545
843,238,3,879446359
454,124,4,881959960
798,365,3,875639656
795,381,2,883774317
719,289,2,877311150
758,685,5,881979987
561,403,3,885809690
717,475,5,884642187
560,1265,3,879975194
782,987,3,891499660
374,39,4,880937876
586,215,4,884066141
290,180,1,880474913
722,291,4,891281228
207,96,3,877847025
332,31,4,888098205
828,57,3,891037640
551,205,5,892776575
506,328,4,885135476
764,176,4,876244856
704,607,4,891397535
666,248,3,880313640
734,604,4,891023086
716,4,2,879796046
822,1091,1,891038627
429,101,4,882386662
144,1013,1,888104446
125,756,4,892838424
825,7,5,880755612
587,308,3,892871642
223,984,3,891548987
749,294,2,878846265
731,662,3,886183209
488,304,4,891293606
711,222,3,876185896
601,258,5,876346344
788,435,3,880869278
184,488,5,889913687
387,89,5,886483048
119,89,4,874781352
830,233,3,891561737
533,471,4,882902330
683,62,4,893286208
487,249,1,884637200
615,208,4,879449130
551,809,5,892784629
381,294,5,892698068
796,273,2,892660856
325,134,4,891478599
786,70,4,882843534
393,17,1,889728895
90,97,5,891383987
796,781,4,893047241
666,1110,3,880314366
711,402,4,879993674
293,67,3,888907575
455,118,4,879109733
711,8,5,879993707
666,264,3,880138999
713,347,4,888882337
60,23,4,883326652
640,66,4,874778345
363,89,4,891494688
847,185,2,878939503
468,1016,3,875280670
648,222,5,882211258
632,183,4,879456909
749,168,5,878847765
619,550,5,885954134
830,100,5,891560934
681,258,1,885409516
109,655,3,880577735
385,940,3,879447089
660,176,3,891199182
823,144,5,878438535
774,649,3,888556814
405,861,1,885548275
416,136,5,893212623
465,651,3,883531155
782,1315,3,891499440
576,815,3,886985695
786,216,4,882843272
551,761,1,892785164
791,327,5,879447977
354,496,3,891217109
747,588,5,888639989
716,570,3,879797286
276,431,3,874977474
699,308,4,879382955
641,285,5,879370028
109,365,4,880581817
668,358,3,881524153
766,318,5,891309522
846,1518,2,883950186
727,184,3,883710761
500,238,4,883873839
761,258,4,876189585
724,882,1,883758267
846,90,2,883950001
768,288,4,883834705
625,405,3,891273859
830,511,5,891561673
564,292,4,888718546
749,378,5,878847612
560,1073,3,879975586
758,297,4,880672700
416,285,2,876697165
749,175,3,878847576
231,50,4,888605273
758,716,2,881978864
745,188,3,880123540
731,97,5,886183681
102,334,2,888295889
780,22,4,891363969
561,427,4,885807484
62,82,4,879375414
788,327,3,880867855
828,971,4,891380167
345,518,4,884916484
660,349,3,891197757
560,653,4,879975529
833,831,1,875297256
715,755,2,875964704
416,157,4,886317316
234,479,5,892334107
639,216,3,891239528
807,1091,3,893082703
804,396,3,879445956
719,237,2,877917981
498,922,5,881955432
792,291,2,877910629
682,234,3,888520705
804,993,2,879441236
553,23,5,879948806
682,578,3,888522575
771,4,1,880659748
823,475,5,878438297
611,336,5,891636399
542,732,3,886533227
727,275,3,883708927
188,673,4,875074127
666,176,4,880139120
653,233,3,880151599
328,606,3,885046244
70,755,3,884150865
563,678,2,880506368
362,332,5,885019537
805,660,3,881698881
663,1245,4,889492959
506,10,2,874862734
540,222,4,882157224
648,1110,3,884881621
221,259,4,875243990
642,404,3,886569122
406,10,3,879445684
756,138,2,874830864
428,322,4,885943782
240,751,3,885775683
655,662,2,888686011
44,480,4,878347315
746,431,5,885075304
487,833,4,888262381
109,431,3,880578186
745,480,3,880123361
269,663,4,891449880
693,215,4,875482860
638,204,5,876695917
738,751,3,892938297
639,87,3,891239218
751,591,1,889132375
298,419,5,884182774
760,162,3,875668418
452,461,4,875273609
834,293,3,890862974
833,205,4,875122814
549,237,4,881672605
798,403,4,875743140
562,504,4,879196709
821,180,5,874793517
401,312,3,891031784
758,191,5,881975853
805,386,3,881704224
518,829,3,876824156
835,157,4,891033526
731,8,2,886184681
619,576,4,885954261
790,1,3,884461306
540,293,4,882157084
761,288,4,876189614
561,494,4,885808824
769,258,3,885422650
795,433,4,880588141
779,222,4,875503280
773,1188,2,888539842
174,155,4,886513767
393,710,4,889554607
216,302,5,881966913
694,614,4,875726886
472,109,4,875978686
601,204,2,876348783
821,97,5,874793848
380,554,2,885479754
89,88,4,879459980
577,31,4,880474216
216,50,4,880232637
396,840,3,884646648
148,663,5,877399018
227,285,4,879035347
834,258,4,890860194
216,184,4,880245056
796,485,4,893279958
593,747,4,877728878
547,338,2,891282967
788,183,5,880868743
833,204,1,875039255
346,203,4,874948139
756,409,2,874830998
484,216,4,891195105
660,739,2,891201925
655,285,4,887425936
616,323,4,891224801
216,66,2,881428365
91,501,2,891439130
783,335,3,884326545
407,239,4,875553509
647,403,4,876533657
715,69,4,875963692
757,202,4,888445730
460,224,4,882911603
834,100,4,890862311
484,237,3,881450112
622,101,5,882592662
585,713,4,891282808
94,658,3,891722533
92,235,3,875640338
332,327,5,887916324
724,538,2,883757537
504,1046,4,887912298
551,410,5,892784093
504,294,2,887912722
453,684,3,888205336
500,762,4,883865532
393,623,3,889731562
788,69,4,880868144
90,385,4,891385899
852,685,3,891036435
788,451,4,880871240
682,724,4,888517948
588,231,4,890028987
49,372,4,888069040
815,623,3,878697043
815,603,3,878694664
751,42,5,889133429
851,1009,2,874789084
758,578,4,881977872
782,991,2,891500230
648,483,5,882212708
201,855,4,884111873
56,1028,4,892911227
141,276,1,884584817
152,740,4,880149197
528,83,5,886101632
472,597,5,892791062
787,329,4,888980193
417,373,3,880952988
484,29,3,891195532
673,272,5,888786942
798,690,4,877117972
660,347,3,891197585
257,57,5,879547717
790,367,4,885156114
660,771,2,891201984
721,688,3,877136967
102,396,2,892993735
835,628,3,891032930
789,93,4,880332063
655,125,2,887426200
207,223,3,880388784
90,402,5,891385335
276,993,3,874787065
435,28,3,884131799
788,798,2,880870827
468,367,4,875296868
23,216,4,874787204
694,604,4,875727399
334,56,4,891546914
637,873,1,882899608
688,338,5,884153751
669,490,5,892550283
830,288,1,891899475
851,27,4,875806765
680,285,5,877075079
634,922,4,875728913
425,124,2,878737945
378,623,3,880333168
121,298,2,891388676
406,152,2,880131666
313,504,5,891013859
276,518,4,888873407
339,404,4,891035147
763,283,4,878915600
837,225,3,875722371
178,607,3,882826347
168,744,5,884288058
621,1047,3,880738080
301,4,4,882077033
303,319,5,879466065
342,216,5,875320104
804,1178,3,879445990
815,131,2,878698449
119,70,3,874781829
595,1165,1,886921748
425,976,1,878738992
821,275,5,874792369
291,3,3,874833936
43,222,4,883955547
450,87,5,882374059
758,100,5,881975119
96,183,4,884403123
405,288,5,885544635
837,274,4,875721989
392,260,1,891037790
699,820,2,880696597
472,94,5,892791063
87,535,4,879876315
77,96,3,884752562
794,514,5,891035604
60,656,4,883327018
606,103,3,880923349
442,204,3,883389028
638,431,4,876695108
788,699,3,880869323
56,237,5,892679540
694,1035,4,875728345
659,496,5,891385258
551,603,5,892776524
782,872,2,891498513
528,294,3,888520438
639,57,3,891239862
484,150,4,891195246
566,70,4,881649563
642,231,3,886454812
53,156,4,879442561
796,357,4,892662400
758,221,3,881976335
268,290,3,875742866
618,815,4,891309552
798,832,4,875637822
727,684,4,883710948
645,483,5,892053456
323,295,3,878739519
655,1406,3,888984325
545,588,4,879901459
782,352,1,891498513
605,294,4,879365219
661,751,4,886840577
562,4,1,879196517
588,742,4,890024002
813,289,4,883752455
830,225,3,891560596
402,276,5,876267014
773,769,1,888540390
351,882,5,879481589
109,168,3,880577734
839,260,2,875751560
833,854,4,875038529
707,97,4,886285876
498,664,5,881955596
758,1159,5,881974639
751,291,3,889299155
499,191,5,885599307
343,53,5,876407421
767,141,4,891462870
682,17,3,888520923
94,464,5,885873302
643,1012,4,891445550
588,367,5,890024117
489,319,3,891447218
798,367,3,875743434
703,471,4,875242885
654,275,5,887863394
738,233,3,875353678
492,1147,1,879969670
689,15,5,876676502
839,257,3,875751930
191,345,4,891560753
648,432,5,884368538
551,763,5,892784008
246,570,1,884923592
425,174,3,878738149
334,607,3,891546206
637,291,4,882905183
848,69,2,887043340
600,231,3,888452152
600,230,4,888451839
656,301,3,892318648
683,312,3,893284183
838,318,5,887067085
627,62,4,879531397
486,1047,2,879875316
586,204,3,884066723
109,564,3,880582633
455,298,4,882818787
387,101,4,886479528
253,427,5,891628229
645,216,4,892054732
791,328,4,879448087
506,576,4,885135954
668,300,4,881523612
826,50,5,885690525
839,244,3,875751958
694,176,5,875729146
287,815,3,875334248
660,272,4,891197481
805,137,5,881697713
815,451,3,878696965
788,540,3,880871394
846,566,5,883948874
537,1010,2,886030381
380,208,2,885480301
850,204,5,883194859
487,1425,4,884024462
757,1188,3,888466651
815,405,4,878692071
806,204,5,882388205
655,1273,2,888984386
659,367,3,891385166
650,1039,3,891383229
458,190,4,886397771
367,5,4,876689991
451,1280,1,879012773
502,270,2,883702043
674,323,3,887762937
655,258,2,887650944
72,191,5,880036515
704,259,2,891396904
490,410,4,875428570
666,504,4,880139120
790,1119,4,885156732
125,21,3,892838424
5,365,1,875637144
836,880,4,885753506
452,856,4,885817937
409,327,2,881104837
65,511,4,879216567
405,855,1,885549543
233,133,5,877661364
637,293,3,882902835
749,659,5,878847611
37,833,4,880915565
715,655,4,875964203
793,150,4,875103842
378,275,5,880044312
707,100,5,880059810
158,449,2,880134815
486,1011,4,879874939
835,654,5,891033173
545,234,3,879899905
648,930,3,882212131
715,591,4,875962109
782,1394,4,891498323
222,140,1,881060062
299,396,4,889503503
606,138,3,880927923
774,22,2,888556600
627,161,2,879531302
829,318,5,883149860
758,483,5,881975577
459,289,4,879561679
552,815,3,879222336
851,1245,4,875730826
323,93,4,878739177
655,531,4,887473570
405,747,1,885549309
711,257,3,876185726
291,772,4,874868169
682,201,4,888519365
387,298,3,886480623
620,409,4,889988196
670,511,4,877975285
637,1011,1,882904961
458,1067,5,886395311
13,227,5,882397650
622,1074,2,882671185
629,690,2,880116067
784,328,3,891387502
854,475,4,882812352
497,291,3,879361707
569,321,4,879793103
405,1194,1,885546201
804,203,4,879442122
782,1244,3,891499660
601,69,3,876348987
286,955,5,877533914
847,288,4,878774722
456,546,4,881371942
749,434,4,878848369
751,381,1,889134419
378,255,4,882642831
796,546,4,893048505
503,1,5,879438233
851,987,1,875730601
49,161,1,888069513
749,616,3,878848612
689,298,4,876676211
591,655,4,891031469
786,82,4,882844096
807,450,4,893082931
201,654,3,884113422
837,535,1,875722246
655,1213,2,887489282
89,222,5,879441491
794,221,4,891036222
694,239,4,875729520
542,585,2,886533068
117,1165,3,881010727
654,218,2,887864330
484,229,5,891195476
760,125,4,875666242
130,1280,4,877984734
203,1049,2,880434463
190,546,3,891626000
452,58,3,875261666
747,501,5,888639362
340,180,3,884991236
660,222,2,891198063
684,118,4,878760274
854,499,4,882813537
697,473,5,882622372
432,248,4,889416352
751,755,4,889298116
709,129,2,879846332
806,144,5,882388658
197,4,3,891409981
782,326,5,891498322
813,335,2,883752417
717,106,4,884642932
826,92,4,885690636
222,477,2,883815749
606,685,3,880923349
87,1028,4,879876946
853,1025,4,879365360
388,591,4,886437039
435,679,3,884133372
328,227,3,885047129
738,230,4,875351530
788,712,3,880871804
92,1042,3,875907079
293,275,3,888904696
698,505,2,886367750
663,69,4,889493770
618,69,4,891308176
122,1113,5,879270677
543,192,4,874863878
582,369,1,882963114
682,56,4,888519077
454,279,4,881960330
640,233,4,874778479
851,693,5,875731816
167,831,3,892738141
752,289,1,891208299
846,258,3,883946284
200,94,4,884130046
112,891,3,892439990
782,1644,2,891500110
642,366,4,886131707
378,708,4,880055949
734,83,4,891022733
725,300,4,876106729
801,259,3,890332986
654,238,4,887864452
804,662,4,879442413
708,866,5,892719143
674,304,3,887762296
758,482,5,881975922
766,482,3,891309117
659,176,4,891045747
109,576,3,880580663
301,232,4,882078287
560,845,3,879976602
804,157,4,879442862
539,1211,3,879788371
844,90,3,877387242
690,223,4,881179069
850,208,5,883194973
224,380,4,888104188
721,288,3,877137447
751,168,5,888871900
758,764,1,882054519
815,496,5,878694027
855,283,3,879825383
780,300,3,891362937
294,254,3,889242937
748,188,4,879455167
752,322,1,891208261
640,22,4,874778479
597,323,3,875339041
782,750,4,891497793
109,715,2,880583519
805,175,5,881697229
746,50,5,885075165
484,385,4,891195416
807,705,4,892528918
146,345,4,891457538
573,258,4,885843700
417,1090,3,879649577
524,1093,4,884628136
277,258,4,879544145
465,7,5,883529916
8,403,4,879362234
303,477,3,879483827
835,131,5,891033560
817,358,4,874815679
747,4,4,888733111
833,653,4,875039558
854,87,4,882814063
234,358,1,891034007
824,678,3,877021121
776,276,4,892313295
700,168,3,884494420
303,230,3,879483511
786,161,4,882843534
7,180,5,891350782
95,781,2,880572495
381,178,4,892696291
215,433,3,891435501
747,302,5,888638091
788,82,3,880870116
846,205,5,883948141
782,1609,1,891499439
705,1228,2,883428258
639,357,3,891239156
470,276,5,879178619
806,157,3,882387974
615,736,5,879448149
293,150,3,888904838
531,259,1,887048789
566,165,5,881649530
642,225,4,886569942
717,246,5,884715146
665,293,4,884290728
828,325,2,891035438
487,58,5,883446907
606,845,4,878147770
277,762,3,879543931
653,746,5,878853936
835,50,4,891035309
378,961,3,880055706
635,327,5,878878752
747,693,5,888732899
852,473,3,891036884
804,95,2,879447476
738,603,5,892844079
709,568,4,879848396
615,423,5,879448672
843,636,4,879443837
757,144,4,888466490
666,632,4,880568028
59,687,1,888206764
796,731,3,893047320
117,410,3,886021458
715,288,4,875962201
189,952,5,893264619
677,222,4,889399171
345,124,5,884900777
707,65,4,886286004
747,1204,4,888639102
122,403,4,879270805
592,332,3,882607286
230,100,4,880485856
827,313,3,892157221
632,233,3,879459441
245,210,3,888513026
710,223,4,882063766
775,270,2,891032742
493,124,3,884130253
489,332,5,891447823
840,428,4,891209547
758,434,3,881976233
580,258,5,884124103
399,57,4,882343260
376,357,4,879434750
797,328,2,879439136
682,254,2,888518871
476,208,5,883364250
606,435,4,880923862
788,125,3,880870335
326,4,1,879876688
853,302,4,879364669
603,419,2,891957012
795,771,3,883255324
788,744,4,880869621
158,175,4,880135044
774,203,2,888558447
201,1401,2,884140670
621,940,3,874963166
